file_number,category,filed_by,doc_type,outcome,on_consent,sheriff_referenced
LTB-L-086818-25,L1,landlord,Order,money_only,True,False
LTB-L-086822-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-086848-25,L1,landlord,Order,money_only,True,False
LTB-L-086864-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-086874-25,L1,landlord,Order,money_only,True,False
LTB-L-086922-25,L1,landlord,Order,terminated,False,False
LTB-L-086942-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-086971-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-086982-25,L1,landlord,Order,other,False,False
LTB-L-086991-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-086993-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087025-25,L1,landlord,Order,money_only,True,False
LTB-L-087031-25,L1,landlord,Order,money_only,False,False
LTB-L-087036-25,L1,landlord,Order,money_only,True,False
LTB-L-087077-25,L1,landlord,Order,money_only,True,False
LTB-L-087080-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087087-25,L1,landlord,Order,money_only,True,False
LTB-L-087104-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087155-25,L1,landlord,Order,money_only,True,False
LTB-L-087191-25,L1,landlord,Order,money_only,True,False
LTB-L-087200-25,L1,landlord,Order,dismissed,False,False
LTB-L-087201-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087206-25,L1,landlord,Order,money_only,True,False
LTB-L-087225-25,L1,landlord,Order,money_only,False,False
LTB-L-087245-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087258-25,L1,landlord,Order,terminated,True,False
LTB-L-087288-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087369-25,L1,landlord,Order,money_only,True,False
LTB-L-087377-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087398-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087464-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087506-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087509-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087518-25,L1,landlord,Order,terminated,False,False
LTB-L-087525-25,L1,landlord,Order,money_only,False,False
LTB-L-087535-25,L1,landlord,Order,terminated,False,False
LTB-L-087537-25,L1,landlord,Order,terminated,False,False
LTB-L-087553-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087573-25,L1,landlord,Order,terminated,False,False
LTB-L-087578-25,L1,landlord,Order,terminated,False,False
LTB-L-087602-25,L1,landlord,Order,other,False,False
LTB-L-087623-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087634-25,L1,landlord,Order,money_only,True,False
LTB-L-087637-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087649-25,L1,landlord,Order,money_only,True,False
LTB-L-087655-25,L1,landlord,Order,terminated,False,False
LTB-L-087664-25,L1,landlord,Order,money_only,True,False
LTB-L-087686-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087692-25,L1,landlord,Order,money_only,True,False
LTB-L-087699-25,L1,landlord,Order,money_only,True,False
LTB-L-087715-25,L1,landlord,Order,terminated,False,False
LTB-L-087721-25,L1,landlord,Review Order,other,False,False
LTB-L-087730-25,L1,landlord,Order,other,False,False
LTB-L-087739-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087761-25,L1,landlord,Order,money_only,True,False
LTB-L-087773-25,L1,landlord,Order,money_only,True,False
LTB-L-087814-25,L1,landlord,Order,terminated,False,False
LTB-L-087818-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087852-25,L1,landlord,Order,money_only,False,False
LTB-L-087861-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087907-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-087913-25,L1,landlord,Order,money_only,True,False
LTB-L-087923-25,L1,landlord,Order,dismissed,False,False
LTB-L-087961-23,L1,landlord,Order,terminated,False,False
LTB-L-087969-25,L1,landlord,Order,money_only,True,False
LTB-L-088035-25,L1,landlord,Order,terminated,False,False
LTB-L-088062-25,L1,landlord,Order,terminated,False,False
LTB-L-088073-25,L1,landlord,Order,money_only,True,False
LTB-L-088083-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088093-25,L1,landlord,Review Order,other,False,False
LTB-L-088093-25,L1,landlord,Review Order,other,False,False
LTB-L-088098-25,L1,landlord,Order,other,False,False
LTB-L-088104-25,L1,landlord,Order,other,False,False
LTB-L-088222-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088233-25,L1,landlord,Order,money_only,True,False
LTB-L-088251-25,L1,landlord,Order,money_only,True,False
LTB-L-088254-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088254-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088263-25,L1,landlord,Order,money_only,True,False
LTB-L-088264-25,L1,landlord,Order,withdrawn,False,False
LTB-L-088279-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088286-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088308-25,L1,landlord,Order,terminated,False,False
LTB-L-088317-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088391-25,L1,landlord,Order,terminated,False,False
LTB-L-088392-25,L1,landlord,Order,dismissed,False,False
LTB-L-088404-25,L1,landlord,Order,money_only,False,False
LTB-L-088425-25,L1,landlord,Order,other,False,False
LTB-L-088465-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088488-25,L1,landlord,Order,terminated,False,False
LTB-L-088495-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-088497-25,L1,landlord,Order,terminated,False,False
LTB-L-088506-25,L1,landlord,Order,terminated,False,False
LTB-L-088511-25,L1,landlord,Order,terminated,True,True
LTB-L-088515-25,L1,landlord,Order,money_only,True,False
LTB-L-088518-25,L1,landlord,Order,terminated,False,False
LTB-L-088554-25,L1,landlord,Order,other,False,False
LTB-L-088655-25,L1,landlord,Review Order,other,False,False
LTB-L-088664-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088710-25,L1,landlord,Order,terminated,True,False
LTB-L-088733-25,L1,landlord,ExParte Order,withdrawn,False,False
LTB-L-088740-25,L1,landlord,Order,money_only,True,False
LTB-L-088812-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088841-25,L1,landlord,Order,terminated,False,False
LTB-L-088847-25,L1,landlord,Order,money_only,False,False
LTB-L-088883-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088947-23,L1,landlord,Order,other,False,False
LTB-L-088947-25,L1,landlord,Order,terminated,True,True
LTB-L-088959-25,L1,landlord,Order,money_only,True,False
LTB-L-088976-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-088997-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089000-25,L1,landlord,Order,remedy_ordered,False,False
LTB-L-089042-25,L1,landlord,Order,other,False,False
LTB-L-089060-25,L1,landlord,Order,terminated,False,False
LTB-L-089071-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-089167-25,L1,landlord,Order,other,False,False
LTB-L-089216-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089217-25,L1,landlord,Order,terminated,False,False
LTB-L-089220-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089260-25,L1,landlord,Order,other,False,False
LTB-L-089269-25,L1,landlord,Order,terminated,True,True
LTB-L-089296-25,L1,landlord,Order,terminated,True,True
LTB-L-089299-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089325-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089355-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089383-25,L1,landlord,Order,other,False,False
LTB-L-089398-25,L1,landlord,Order,money_only,True,False
LTB-L-089407-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089429-25,L1,landlord,Order,terminated,True,True
LTB-L-089510-25,L1,landlord,Order,terminated,False,False
LTB-L-089549-25,L1,landlord,Order,money_only,True,False
LTB-L-089550-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089573-25,L1,landlord,Order,dismissed,False,False
LTB-L-089603-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089606-25,L1,landlord,ExParte Order,other,False,False
LTB-L-089636-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089642-25,L1,landlord,Order,terminated,False,False
LTB-L-089643-25,L1,landlord,Order,dismissed,False,False
LTB-L-089644-25,L1,landlord,Order,dismissed,False,False
LTB-L-089659-25,L1,landlord,Order,other,False,False
LTB-L-089666-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089747-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089763-25,L1,landlord,Order,withdrawn,False,False
LTB-L-089786-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089814-25,L1,landlord,Order,money_only,False,False
LTB-L-089817-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089822-25,L1,landlord,Order,terminated,False,False
LTB-L-089834-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089847-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089865-25,L1,landlord,Order,terminated,True,True
LTB-L-089870-25,L1,landlord,Order,money_only,True,False
LTB-L-089897-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089898-24,L1,landlord,Order,terminated_voidable,False,True
LTB-L-089906-25,L1,landlord,Order,money_only,True,False
LTB-L-089907-25,L1,landlord,Order,money_only,True,False
LTB-L-089951-25,L1,landlord,Order,other,False,False
LTB-L-089956-25,L1,landlord,Order,dismissed,False,False
LTB-L-089972-25,L1,landlord,Order,money_only,True,False
LTB-L-089979-25,L1,landlord,Order,money_only,False,False
LTB-L-090015-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090040-25,L1,landlord,Order,dismissed,False,False
LTB-L-090045-25,L1,landlord,Order,money_only,False,False
LTB-L-090105-25,L1,landlord,Order,terminated,True,False
LTB-L-090110-25,L1,landlord,Order,other,False,False
LTB-L-090114-25,L1,landlord,Order,other,False,False
LTB-L-090123-25,L1,landlord,Review Order,dismissed,False,False
LTB-L-090123-25,L1,landlord,Order,dismissed,False,False
LTB-L-090128-25,L1,landlord,Order,terminated,False,False
LTB-L-090228-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090236-25,L1,landlord,Order,terminated,True,False
LTB-L-090247-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090299-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090300-25,L1,landlord,Order,money_only,True,False
LTB-L-090311-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090328-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-090358-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090388-25,L1,landlord,Order,terminated,True,False
LTB-L-090394-25,L1,landlord,ExParte Order,other,False,False
LTB-L-090396-25,L1,landlord,Order,money_only,True,False
LTB-L-090426-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090427-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090450-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090469-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090503-25,L1,landlord,Order,terminated,False,False
LTB-L-090515-25,L1,landlord,Amended Order,money_only,True,False
LTB-L-090574-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090578-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090602-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090618-25,L1,landlord,Order,terminated,False,True
LTB-L-090635-25,L1,landlord,Order,other,False,False
LTB-L-090660-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090683-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-090687-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-090705-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090706-25,L1,landlord,Order,money_only,True,False
LTB-L-090743-25,L1,landlord,Order,dismissed,False,False
LTB-L-090752-25,L1,landlord,Order,money_only,True,False
LTB-L-090774-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090801-25,L1,landlord,Order,other,False,False
LTB-L-090807-25,L1,landlord,Order,other,False,False
LTB-L-090830-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090909-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-090943-25,L1,landlord,Order,other,False,False
LTB-L-090960-25,L1,landlord,Review Order,other,False,False
LTB-L-091015-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091047-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091064-25,L1,landlord,Order,money_only,True,False
LTB-L-091067-25,L1,landlord,Order,terminated,False,False
LTB-L-091070-25,L1,landlord,Order,remedy_ordered,True,False
LTB-L-091077-25,L1,landlord,Order,terminated,True,True
LTB-L-091105-25,L1,landlord,Order,terminated,True,True
LTB-L-091108-25,L1,landlord,Order,terminated,False,False
LTB-L-091120-25,L1,landlord,Order,other,False,False
LTB-L-091133-25,L1,landlord,Review Order,dismissed,False,False
LTB-L-091166-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091191-25,L1,landlord,ExParte Order,other,False,False
LTB-L-091227-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091240-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091273-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091369-25,L1,landlord,Order,other,False,False
LTB-L-091389-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091398-25,L1,landlord,Order,other,False,False
LTB-L-091408-25,L1,landlord,Order,other,False,False
LTB-L-091434-25,L1,landlord,Order,terminated,True,True
LTB-L-091438-25,L1,landlord,Order,other,False,False
LTB-L-091448-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091476-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091478-25,L1,landlord,Order,money_only,True,False
LTB-L-091489-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091492-25,L1,landlord,Order,money_only,False,False
LTB-L-091518-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091533-25,L1,landlord,Order,other,False,False
LTB-L-091560-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091561-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091598-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091600-25,L1,landlord,Order,money_only,False,False
LTB-L-091608-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091632-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091640-25,L1,landlord,Order,money_only,False,False
LTB-L-091683-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091684-25,L1,landlord,Order,money_only,True,False
LTB-L-091689-25,L1,landlord,Order,other,False,False
LTB-L-091729-25,L1,landlord,Review Order,other,False,False
LTB-L-091759-25,L1,landlord,Order,terminated,False,False
LTB-L-091763-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091784-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091797-25,L1,landlord,Order,money_only,True,False
LTB-L-091835-25,L1,landlord,Order,money_only,True,False
LTB-L-091838-25,L1,landlord,Order,money_only,True,False
LTB-L-091846-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091851-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091936-25,L1,landlord,Order,money_only,True,False
LTB-L-091937-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-091951-25,L1,landlord,ExParte Order,other,False,False
LTB-L-091955-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-091964-25,L1,landlord,Order,other,False,False
LTB-L-091983-25,L1,landlord,Order,dismissed,False,False
LTB-L-092030-25,L1,landlord,Order,money_only,False,False
LTB-L-092084-25,L1,landlord,Review Order,other,False,False
LTB-L-092168-23,L1,landlord,Order,remedy_ordered,False,False
LTB-L-092211-25,L1,landlord,Order,terminated,True,True
LTB-L-092241-25,L1,landlord,Order,other,False,False
LTB-L-092262-25,L1,landlord,Order,money_only,False,False
LTB-L-092329-25,L1,landlord,Order,other,False,False
LTB-L-092355-24,L1,landlord,Review Order,other,False,False
LTB-L-092370-25,L1,landlord,Order,dismissed,False,False
LTB-L-092398-25,L1,landlord,Order,other,False,False
LTB-L-092400-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092432-25,L1,landlord,Order,dismissed,False,False
LTB-L-092466-25,L1,landlord,ExParte Order,other,False,False
LTB-L-092467-25,L1,landlord,Order,terminated,False,False
LTB-L-092508-25,L1,landlord,Order,terminated,True,True
LTB-L-092533-25,L1,landlord,ExParte Order,other,False,False
LTB-L-092548-25,L1,landlord,Order,terminated,False,False
LTB-L-092640-24,L1,landlord,Order,terminated,False,False
LTB-L-092667-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092672-25,L1,landlord,Order,terminated_voidable,True,True
LTB-L-092731-25,L1,landlord,Order,money_only,True,False
LTB-L-092743-25,L1,landlord,Order,money_only,True,False
LTB-L-092744-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092749-25,L1,landlord,Order,other,False,False
LTB-L-092772-25,L1,landlord,ExParte Order,other,False,False
LTB-L-092791-25,L1,landlord,ExParte Order,other,False,False
LTB-L-092795-25,L1,landlord,Order,other,False,False
LTB-L-092800-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092858-25,L1,landlord,Order,other,False,False
LTB-L-092883-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092909-25,L1,landlord,ExParte Order,other,False,False
LTB-L-092919-25,L1,landlord,Order,dismissed,False,False
LTB-L-092962-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-092984-25,L1,landlord,Order,money_only,False,False
LTB-L-092990-23,L1,landlord,ExParte Order,withdrawn,False,False
LTB-L-093046-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-093095-25,L1,landlord,Order,money_only,True,False
LTB-L-093119-25,L1,landlord,Order,terminated_voidable,False,True
LTB-L-093122-25,L1,landlord,Order,money_only,True,False
LTB-L-093125-25,L1,landlord,ExParte Order,other,False,False
LTB-L-093138-25,L1,landlord,Order,terminated,False,False
