"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions",Universe,"Variable List"
"Population and dwelling counts: Canada and forward sortation areas ©","98100019",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=9810001901",1,"CURRENT - a cube available to the public and that is current","Occasional","2021-01-01","2021-01-01","2","All persons, 2021 Census – 100% data","Population and dwelling counts (3)"

"Dimension ID","Dimension name","Dimension Notes","Dimension Correction Notes","Dimension Definitions"
"1","Geographic name",,,""
"2","Population and dwelling counts (3)",,,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Correction Notes","Member Geo Attribute Keys","Member Definitions"
"1","E4R","[E4R]","167","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4S","[E4S]","168","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4T","[E4T]","169","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4V","[E4V]","170","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4W","[E4W]","171","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4X","[E4X]","172","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4Y","[E4Y]","173","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4Z","[E4Z]","174","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5A","[E5A]","175","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5B","[E5B]","176","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5C","[E5C]","177","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5E","[E5E]","178","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5G","[E5G]","179","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5H","[E5H]","180","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5J","[E5J]","181","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5K","[E5K]","182","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5L","[E5L]","183","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5M","[E5M]","184","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5N","[E5N]","185","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5P","[E5P]","186","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5R","[E5R]","187","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5S","[E5S]","188","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5T","[E5T]","189","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E5V","[E5V]","190","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6A","[E6A]","191","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6B","[E6B]","192","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6C","[E6C]","193","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6E","[E6E]","194","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6G","[E6G]","195","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6H","[E6H]","196","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6J","[E6J]","197","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6K","[E6K]","198","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E6L","[E6L]","199","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7A","[E7A]","200","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7B","[E7B]","201","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7C","[E7C]","202","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7E","[E7E]","203","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7G","[E7G]","204","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7H","[E7H]","205","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7J","[E7J]","206","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7K","[E7K]","207","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7L","[E7L]","208","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7M","[E7M]","209","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7N","[E7N]","210","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E7P","[E7P]","211","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8A","[E8A]","212","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8B","[E8B]","213","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8C","[E8C]","214","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8E","[E8E]","215","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8G","[E8G]","216","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8J","[E8J]","217","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8K","[E8K]","218","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8L","[E8L]","219","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8M","[E8M]","220","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8N","[E8N]","221","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8P","[E8P]","222","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8R","[E8R]","223","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8S","[E8S]","224","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E8T","[E8T]","225","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9A","[E9A]","226","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9B","[E9B]","227","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9C","[E9C]","228","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9E","[E9E]","229","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9G","[E9G]","230","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E9H","[E9H]","231","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0A","[G0A]","232","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0C","[G0C]","233","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0E","[G0E]","234","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0G","[G0G]","235","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0H","[G0H]","236","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0J","[G0J]","237","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0K","[G0K]","238","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0L","[G0L]","239","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0M","[G0M]","240","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0N","[G0N]","241","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0P","[G0P]","242","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0R","[G0R]","243","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0S","[G0S]","244","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0T","[G0T]","245","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0V","[G0V]","246","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0W","[G0W]","247","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0X","[G0X]","248","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0Y","[G0Y]","249","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G0Z","[G0Z]","250","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1B","[G1B]","251","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1C","[G1C]","252","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1E","[G1E]","253","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1G","[G1G]","254","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1H","[G1H]","255","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1J","[G1J]","256","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1K","[G1K]","257","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1L","[G1L]","258","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1M","[G1M]","259","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1N","[G1N]","260","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","G1P","[G1P]","261","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
